Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
pers_544636,5_financial,Groceries,2026-01-01,781.41,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Electricity,2026-01-01,585.1,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Education,2026-01-01,1345.64,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Housekeeping supplies,2026-01-01,482.61,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Restaurants,2026-01-01,1823.33,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Telephone services,2026-01-01,266.98,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Donations,2026-01-01,3506.07,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Apparel and services,2026-01-01,1135.68,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Miscellaneous,2026-01-01,1866.86,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Reading,2026-01-01,78.41,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Personal care products and services,2026-01-01,31.31,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Household furnishings,2026-01-01,362.15,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Personal taxes,2026-01-01,7595.77,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Transportation,2026-01-01,1166.13,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Gifts,2026-01-01,-777.87,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Money income before taxes,2026-01-01,-38582,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Tobacco,2026-01-01,304.09,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Natural gas,2026-01-01,309.77,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Home maintenance,2026-01-01,562.84,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Personal insurance and pensions,2026-01-01,743.14,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Alcohol,2026-01-01,273.13,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Water and other public services,2026-01-01,424.78,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Groceries,2026-01-01,1796.07,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Electricity,2026-01-01,265.53,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Education,2026-01-01,2077.39,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Housekeeping supplies,2026-01-01,339.53,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Restaurants,2026-01-01,147.51,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Telephone services,2026-01-01,576.65,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Donations,2026-01-01,138.96,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Apparel and services,2026-01-01,578.05,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Household operations,2026-01-01,856.97,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Miscellaneous,2026-01-01,839.07,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Property taxes,2026-01-01,950.07,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Household furnishings,2026-01-01,269.26,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Transportation,2026-01-01,1337.98,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Mortgage payments,2026-01-01,3561.76,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Money income before taxes,2026-01-01,-4521.72,NA,NA,NA,NA,NA,NA
pers_483005,5_financial,Personal taxes,2026-01-01,-415.16,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Home maintenance,2026-01-01,1610.81,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Personal insurance and pensions,2026-01-01,2358.23,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Alcohol,2026-01-01,709.81,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Water and other public services,2026-01-01,902.26,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Groceries,2026-01-01,5024.56,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Electricity,2026-01-01,1704,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Lodging away from home,2026-01-01,2187.16,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Housekeeping supplies,2026-01-01,181.37,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Restaurants,2026-01-01,2968.37,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Telephone services,2026-01-01,756.21,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Donations,2026-01-01,4096.56,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Apparel and services,2026-01-01,3014.6,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Household operations,2026-01-01,3210.12,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Reading,2026-01-01,271.1,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Property taxes,2026-01-01,3653.69,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Personal care products and services,2026-01-01,301.26,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Household furnishings,2026-01-01,80.93,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Personal taxes,2026-01-01,874.84,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Transportation,2026-01-01,17251.3,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Mortgage payments,2026-01-01,14454.6,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Gifts,2026-01-01,-1119.39,NA,NA,NA,NA,NA,NA
pers_579305,5_financial,Money income before taxes,2026-01-01,-27376.1,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Rented dwellings,2026-01-01,4789.41,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Personal insurance and pensions,2026-01-01,483.42,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Alcohol,2026-01-01,430.54,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Water and other public services,2026-01-01,466.44,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Groceries,2026-01-01,813.91,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Electricity,2026-01-01,513.06,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Entertainment,2026-01-01,400.64,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Lodging away from home,2026-01-01,875.81,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Education,2026-01-01,468.27,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Housekeeping supplies,2026-01-01,111.51,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Restaurants,2026-01-01,1547.32,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Telephone services,2026-01-01,391.11,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Donations,2026-01-01,331.23,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Apparel and services,2026-01-01,1009.57,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Household operations,2026-01-01,168.6,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Miscellaneous,2026-01-01,1997.14,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Reading,2026-01-01,66.41,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Personal care products and services,2026-01-01,47.31,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Household furnishings,2026-01-01,1078.45,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Personal taxes,2026-01-01,206.88,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Transportation,2026-01-01,1817.39,NA,NA,NA,NA,NA,NA
pers_601496,5_financial,Money income before taxes,2026-01-01,-8395.12,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Tobacco,2026-01-01,198.72,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Home maintenance,2026-01-01,48.44,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Healthcare,2026-01-01,1444.23,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Personal insurance and pensions,2026-01-01,414.14,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Alcohol,2026-01-01,162.71,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Water and other public services,2026-01-01,284.91,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Groceries,2026-01-01,1626.88,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Electricity,2026-01-01,235.4,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Education,2026-01-01,597.67,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Housekeeping supplies,2026-01-01,151.93,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Restaurants,2026-01-01,940.97,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Telephone services,2026-01-01,430.79,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Donations,2026-01-01,964.22,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Apparel and services,2026-01-01,1019.65,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Household operations,2026-01-01,669.5,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Miscellaneous,2026-01-01,2076.09,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Reading,2026-01-01,64.94,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Property taxes,2026-01-01,422.27,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Personal care products and services,2026-01-01,208.23,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Household furnishings,2026-01-01,335.43,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Personal taxes,2026-01-01,356.86,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Transportation,2026-01-01,1687.09,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Gifts,2026-01-01,-369.59,NA,NA,NA,NA,NA,NA
pers_628320,5_financial,Money income before taxes,2026-01-01,-10065.5,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Rented dwellings,2026-01-01,2670.87,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Personal insurance and pensions,2026-01-01,1097.67,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Alcohol,2026-01-01,3.66,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Water and other public services,2026-01-01,195.12,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Groceries,2026-01-01,733.14,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Electricity,2026-01-01,206.59,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Entertainment,2026-01-01,332.15,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Lodging away from home,2026-01-01,461.43,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Housekeeping supplies,2026-01-01,245,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Telephone services,2026-01-01,371.91,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Donations,2026-01-01,465.34,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Apparel and services,2026-01-01,492.28,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Household operations,2026-01-01,120.76,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Miscellaneous,2026-01-01,435.81,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Personal care products and services,2026-01-01,114.54,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Household furnishings,2026-01-01,43.82,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Gifts,2026-01-01,-357.94,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Money income before taxes,2026-01-01,-7219.68,NA,NA,NA,NA,NA,NA
pers_541907,5_financial,Personal taxes,2026-01-01,-7.79,NA,NA,NA,NA,NA,NA
